Z
http://www.wikidata.org/entity/Q182933
http://www.wikidata.org/entity/Q272629
http://www.wikidata.org/entity/Q23882
http://www.wikidata.org/entity/Q174666
http://www.wikidata.org/entity/Q203597
http://www.wikidata.org/entity/Q1406
http://www.wikidata.org/entity/Q48493
http://www.wikidata.org/entity/Q94
http://www.wikidata.org/entity/Q43627
http://www.wikidata.org/entity/Q17679679
http://www.wikidata.org/entity/Q669585
http://www.wikidata.org/entity/Q867147
http://www.wikidata.org/entity/Q1065
http://www.wikidata.org/entity/Q154797
http://www.wikidata.org/entity/Q11701
http://www.wikidata.org/entity/Q49762
http://www.wikidata.org/entity/Q8450
http://www.wikidata.org/entity/Q844947
http://www.wikidata.org/entity/Q235396
http://www.wikidata.org/entity/Q5282129
http://www.wikidata.org/entity/Q3550897
http://www.wikidata.org/entity/Q3039938
http://www.wikidata.org/entity/Q789447
http://www.wikidata.org/entity/Q13405617
http://www.wikidata.org/entity/Q4671286
http://www.wikidata.org/entity/Q14545639
http://www.wikidata.org/entity/Q14545646
http://www.wikidata.org/entity/Q382451
http://www.wikidata.org/entity/Q162657
http://www.wikidata.org/entity/Q166863
http://www.wikidata.org/entity/Q357685
http://www.wikidata.org/entity/Q388201
http://www.wikidata.org/entity/Q23012297
http://www.wikidata.org/entity/Q190593
http://www.wikidata.org/entity/Q7042855
http://www.wikidata.org/entity/Q901847
http://www.wikidata.org/entity/Q8811
http://www.wikidata.org/entity/Q29933858
http://www.wikidata.org/entity/Q66096
http://www.wikidata.org/entity/Q267245
http://www.wikidata.org/entity/Q653922
http://www.wikidata.org/entity/Q161098
http://www.wikidata.org/entity/Q192439
http://www.wikidata.org/entity/Q18515440
http://www.wikidata.org/entity/Q2111
http://www.wikidata.org/entity/Q1364192
http://www.wikidata.org/entity/Q10858537
http://www.wikidata.org/entity/Q1666934
http://www.wikidata.org/entity/Q11575
http://www.wikidata.org/entity/Q7546275
http://www.wikidata.org/entity/Q14683
http://www.wikidata.org/entity/Q1437688
http://www.wikidata.org/entity/Q918
http://www.wikidata.org/entity/Q20749148
http://www.wikidata.org/entity/Q899502
http://www.wikidata.org/entity/Q5113
http://www.wikidata.org/entity/Q192270
http://www.wikidata.org/entity/Q3409269
http://www.wikidata.org/entity/Q26843
http://www.wikidata.org/entity/Q75
http://www.wikidata.org/entity/Q2140450
http://www.wikidata.org/entity/Q666258
http://www.wikidata.org/entity/Q1527264
http://www.wikidata.org/entity/Q180
http://www.wikidata.org/entity/Q4049983
http://www.wikidata.org/entity/Q658349
http://www.wikidata.org/entity/Q105269
http://www.wikidata.org/entity/Q25894868
http://www.wikidata.org/entity/Q48420
http://www.wikidata.org/entity/Q4590027
http://www.wikidata.org/entity/Q2638325
http://www.wikidata.org/entity/Q2516126
http://www.wikidata.org/entity/Q2553861
http://www.wikidata.org/entity/Q15838041
http://www.wikidata.org/entity/Q18498
http://www.wikidata.org/entity/Q1829843
http://www.wikidata.org/entity/Q5194627
http://www.wikidata.org/entity/Q1145976
http://www.wikidata.org/entity/Q4503831
http://www.wikidata.org/entity/Q150064
http://www.wikidata.org/entity/Q931754
http://www.wikidata.org/entity/Q1076893
http://www.wikidata.org/entity/Q1751513
http://www.wikidata.org/entity/Q33602
http://www.wikidata.org/entity/Q302
http://www.wikidata.org/entity/Q58697
http://www.wikidata.org/entity/Q39275
http://www.wikidata.org/entity/Q34718
http://www.wikidata.org/entity/Q2516866
http://www.wikidata.org/entity/Q207529
http://www.wikidata.org/entity/Q192093
http://www.wikidata.org/entity/Q430
http://www.wikidata.org/entity/Q193563
http://www.wikidata.org/entity/Q25670
http://www.wikidata.org/entity/Q15978876
http://www.wikidata.org/entity/Q268592
http://www.wikidata.org/entity/Q18336849
http://www.wikidata.org/entity/Q2494144
http://www.wikidata.org/entity/Q36611
http://www.wikidata.org/entity/Q288720
http://www.wikidata.org/entity/Q109856
http://www.wikidata.org/entity/Q1361758
http://www.wikidata.org/entity/Q1931010
http://www.wikidata.org/entity/Q193083
http://www.wikidata.org/entity/Q621636
http://www.wikidata.org/entity/Q410174
http://www.wikidata.org/entity/Q2029941
http://www.wikidata.org/entity/Q107400
http://www.wikidata.org/entity/Q20204892
http://www.wikidata.org/entity/Q4115189
http://www.wikidata.org/entity/Q917824
http://www.wikidata.org/entity/Q842397
http://www.wikidata.org/entity/Q36101
http://www.wikidata.org/entity/Q199
http://www.wikidata.org/entity/Q18335
http://www.wikidata.org/entity/Q214995
http://www.wikidata.org/entity/Q1502887
http://www.wikidata.org/entity/Q271860
http://www.wikidata.org/entity/Q5727902
http://www.wikidata.org/entity/Q18195782
http://www.wikidata.org/entity/Q185230
http://www.wikidata.org/entity/Q73
http://www.wikidata.org/entity/Q12695
http://www.wikidata.org/entity/Q39231
http://www.wikidata.org/entity/Q83401
http://www.wikidata.org/entity/Q3269441
http://www.wikidata.org/entity/Q7020
http://www.wikidata.org/entity/Q505892
http://www.wikidata.org/entity/Q3516239
http://www.wikidata.org/entity/Q48103
http://www.wikidata.org/entity/Q8880
http://www.wikidata.org/entity/Q7785
http://www.wikidata.org/entity/Q789915
http://www.wikidata.org/entity/Q22809610
http://www.wikidata.org/entity/Q7809
http://www.wikidata.org/entity/Q3873059
http://www.wikidata.org/entity/Q263443
http://www.wikidata.org/entity/Q664846
http://www.wikidata.org/entity/Q187776
http://www.wikidata.org/entity/Q672593
http://www.wikidata.org/entity/Q731100
http://www.wikidata.org/entity/Q218155
http://www.wikidata.org/entity/Q165145
http://www.wikidata.org/entity/Q967960
http://www.wikidata.org/entity/Q24691710
http://www.wikidata.org/entity/Q155234
http://www.wikidata.org/entity/Q19822352
http://www.wikidata.org/entity/Q220397
http://www.wikidata.org/entity/Q188008
http://www.wikidata.org/entity/Q29051545
http://www.wikidata.org/entity/Q179807
http://www.wikidata.org/entity/Q19939
http://www.wikidata.org/entity/Q59576
http://www.wikidata.org/entity/Q10927834
http://www.wikidata.org/entity/Q3707858
http://www.wikidata.org/entity/Q9200127
http://www.wikidata.org/entity/Q200674
http://www.wikidata.org/entity/Q1845
http://www.wikidata.org/entity/Q207810
http://www.wikidata.org/entity/Q234110
http://www.wikidata.org/entity/Q718753
http://www.wikidata.org/entity/Q914105
http://www.wikidata.org/entity/Q106410
http://www.wikidata.org/entity/Q38994
http://www.wikidata.org/entity/Q2631509
http://www.wikidata.org/entity/Q362
http://www.wikidata.org/entity/Q41187
http://www.wikidata.org/entity/Q1348351
http://www.wikidata.org/entity/Q164597
http://www.wikidata.org/entity/Q6587194
http://www.wikidata.org/entity/Q76074
http://www.wikidata.org/entity/Q204481
http://www.wikidata.org/entity/Q135022
http://www.wikidata.org/entity/Q263421
http://www.wikidata.org/entity/Q591644
http://www.wikidata.org/entity/Q858321
http://www.wikidata.org/entity/Q160453
http://www.wikidata.org/entity/Q81214
http://www.wikidata.org/entity/Q25995
http://www.wikidata.org/entity/Q181916
http://www.wikidata.org/entity/Q48013
http://www.wikidata.org/entity/Q25343
http://www.wikidata.org/entity/Q850210
http://www.wikidata.org/entity/Q3587541
http://www.wikidata.org/entity/Q21601419
http://www.wikidata.org/entity/Q649848
http://www.wikidata.org/entity/Q15619176
http://www.wikidata.org/entity/Q1960395
http://www.wikidata.org/entity/Q689044
http://www.wikidata.org/entity/Q37437
http://www.wikidata.org/entity/Q25397729
http://www.wikidata.org/entity/Q177691
http://www.wikidata.org/entity/Q1407120
http://www.wikidata.org/entity/Q26720715
http://www.wikidata.org/entity/Q699872
http://www.wikidata.org/entity/Q819961
http://www.wikidata.org/entity/Q15028
http://www.wikidata.org/entity/Q193858
http://www.wikidata.org/entity/Q766051
http://www.wikidata.org/entity/Q2186582
http://www.wikidata.org/entity/Q1156822
http://www.wikidata.org/entity/Q11167066
http://www.wikidata.org/entity/Q12223
http://www.wikidata.org/entity/Q35323
http://www.wikidata.org/entity/Q34266
http://www.wikidata.org/entity/Q42138
http://www.wikidata.org/entity/Q171283
http://www.wikidata.org/entity/Q151
http://www.wikidata.org/entity/Q9659
http://www.wikidata.org/entity/Q133004
http://www.wikidata.org/entity/Q3254959
http://www.wikidata.org/entity/Q2179
http://www.wikidata.org/entity/Q13368671
http://www.wikidata.org/entity/Q41583
http://www.wikidata.org/entity/Q1781513
http://www.wikidata.org/entity/Q21469493
http://www.wikidata.org/entity/Q468455
http://www.wikidata.org/entity/Q1346149
http://www.wikidata.org/entity/Q8488
http://www.wikidata.org/entity/Q80174
http://www.wikidata.org/entity/Q7378
http://www.wikidata.org/entity/Q4126704
http://www.wikidata.org/entity/Q33609
http://www.wikidata.org/entity/Q193327
http://www.wikidata.org/entity/Q19537
http://www.wikidata.org/entity/Q36341
http://www.wikidata.org/entity/Q133006
http://www.wikidata.org/entity/Q41050
http://www.wikidata.org/entity/Q237260
http://www.wikidata.org/entity/Q34505
http://www.wikidata.org/entity/Q3999
http://www.wikidata.org/entity/Q4330203
http://www.wikidata.org/entity/Q694118
http://www.wikidata.org/entity/Q943
http://www.wikidata.org/entity/Q158075
http://www.wikidata.org/entity/Q600134
http://www.wikidata.org/entity/Q693148
http://www.wikidata.org/entity/Q76250
http://www.wikidata.org/entity/Q11268
http://www.wikidata.org/entity/Q10552196
http://www.wikidata.org/entity/Q118406
http://www.wikidata.org/entity/Q185091
http://www.wikidata.org/entity/Q13196750
http://www.wikidata.org/entity/Q14565199
http://www.wikidata.org/entity/Q674426
http://www.wikidata.org/entity/Q2992500
http://www.wikidata.org/entity/Q19356096
http://www.wikidata.org/entity/Q47657
http://www.wikidata.org/entity/Q335239
http://www.wikidata.org/entity/Q105902
http://www.wikidata.org/entity/Q21012976
http://www.wikidata.org/entity/Q62955
http://www.wikidata.org/entity/Q11652
http://www.wikidata.org/entity/Q842206
http://www.wikidata.org/entity/Q20745627
http://www.wikidata.org/entity/Q1042979
http://www.wikidata.org/entity/Q36396
http://www.wikidata.org/entity/Q79803
http://www.wikidata.org/entity/Q9394
http://www.wikidata.org/entity/Q10513445
http://www.wikidata.org/entity/Q691836
http://www.wikidata.org/entity/Q7860947
http://www.wikidata.org/entity/Q22911714
http://www.wikidata.org/entity/Q166776
http://www.wikidata.org/entity/Q180825
http://www.wikidata.org/entity/Q12549812
http://www.wikidata.org/entity/Q423026
http://www.wikidata.org/entity/Q898362
http://www.wikidata.org/entity/Q1316667
http://www.wikidata.org/entity/Q12912864
http://www.wikidata.org/entity/Q43471
http://www.wikidata.org/entity/Q8423370
http://www.wikidata.org/entity/Q189571
http://www.wikidata.org/entity/Q21754218
http://www.wikidata.org/entity/Q305976
http://www.wikidata.org/entity/Q14083
http://www.wikidata.org/entity/Q407232
http://www.wikidata.org/entity/Q912807
http://www.wikidata.org/entity/Q388315
http://www.wikidata.org/entity/Q15777
http://www.wikidata.org/entity/Q28865
http://www.wikidata.org/entity/Q383973
http://www.wikidata.org/entity/Q2192
http://www.wikidata.org/entity/Q1444804
http://www.wikidata.org/entity/Q133327
http://www.wikidata.org/entity/Q18343
http://www.wikidata.org/entity/Q28530079
http://www.wikidata.org/entity/Q11412
http://www.wikidata.org/entity/Q602358
http://www.wikidata.org/entity/Q4173137
http://www.wikidata.org/entity/Q170449
http://www.wikidata.org/entity/Q2312
http://www.wikidata.org/entity/Q2313
http://www.wikidata.org/entity/Q2315
http://www.wikidata.org/entity/Q2318
http://www.wikidata.org/entity/Q2319
http://www.wikidata.org/entity/Q2320
http://www.wikidata.org/entity/Q2322
http://www.wikidata.org/entity/Q2323
http://www.wikidata.org/entity/Q2324
http://www.wikidata.org/entity/Q2325
http://www.wikidata.org/entity/Q2335
http://www.wikidata.org/entity/Q2336
http://www.wikidata.org/entity/Q2333
http://www.wikidata.org/entity/Q2332
http://www.wikidata.org/entity/Q2334
http://www.wikidata.org/entity/Q2342
http://www.wikidata.org/entity/Q2341
http://www.wikidata.org/entity/Q2343
http://www.wikidata.org/entity/Q2340
http://www.wikidata.org/entity/Q2344
http://www.wikidata.org/entity/Q2350
http://www.wikidata.org/entity/Q2351
http://www.wikidata.org/entity/Q2352
http://www.wikidata.org/entity/Q2355
http://www.wikidata.org/entity/Q2356
http://www.wikidata.org/entity/Q2359
http://www.wikidata.org/entity/Q2361
http://www.wikidata.org/entity/Q2362
http://www.wikidata.org/entity/Q2364
http://www.wikidata.org/entity/Q119814
http://www.wikidata.org/entity/Q2913
http://www.wikidata.org/entity/Q2932
http://www.wikidata.org/entity/Q2931
http://www.wikidata.org/entity/Q2929
http://www.wikidata.org/entity/Q2930
http://www.wikidata.org/entity/Q2928
http://www.wikidata.org/entity/Q2926
http://www.wikidata.org/entity/Q2924
http://www.wikidata.org/entity/Q2923
http://www.wikidata.org/entity/Q2921
http://www.wikidata.org/entity/Q2927
http://www.wikidata.org/entity/Q2920
http://www.wikidata.org/entity/Q2925
http://www.wikidata.org/entity/Q2922
http://www.wikidata.org/entity/Q2919
http://www.wikidata.org/entity/Q2963
http://www.wikidata.org/entity/Q2962
http://www.wikidata.org/entity/Q2964
http://www.wikidata.org/entity/Q2961
http://www.wikidata.org/entity/Q2959
http://www.wikidata.org/entity/Q2960
http://www.wikidata.org/entity/Q2957
http://www.wikidata.org/entity/Q2958
http://www.wikidata.org/entity/Q2955
http://www.wikidata.org/entity/Q2954
http://www.wikidata.org/entity/Q2953
http://www.wikidata.org/entity/Q2956
http://www.wikidata.org/entity/Q2952
http://www.wikidata.org/entity/Q2951
http://www.wikidata.org/entity/Q2950
http://www.wikidata.org/entity/Q2949
http://www.wikidata.org/entity/Q2297
http://www.wikidata.org/entity/Q2296
http://www.wikidata.org/entity/Q2298
http://www.wikidata.org/entity/Q2310
http://www.wikidata.org/entity/Q2300
http://www.wikidata.org/entity/Q2303
http://www.wikidata.org/entity/Q2299
http://www.wikidata.org/entity/Q2301
http://www.wikidata.org/entity/Q2304
http://www.wikidata.org/entity/Q2302
http://www.wikidata.org/entity/Q2363
http://www.wikidata.org/entity/Q2369
http://www.wikidata.org/entity/Q2379
http://www.wikidata.org/entity/Q2382
http://www.wikidata.org/entity/Q2383
http://www.wikidata.org/entity/Q2410
http://www.wikidata.org/entity/Q2413
http://www.wikidata.org/entity/Q2438
http://www.wikidata.org/entity/Q2451
http://www.wikidata.org/entity/Q2455
http://www.wikidata.org/entity/Q2603
http://www.wikidata.org/entity/Q2636
http://www.wikidata.org/entity/Q2676
http://www.wikidata.org/entity/Q2705
http://www.wikidata.org/entity/Q2745
http://www.wikidata.org/entity/Q2761
http://www.wikidata.org/entity/Q2800
http://www.wikidata.org/entity/Q2832
http://www.wikidata.org/entity/Q2862
http://www.wikidata.org/entity/Q2901
http://www.wikidata.org/entity/Q2912
http://www.wikidata.org/entity/Q680928
http://www.wikidata.org/entity/Q8229
http://www.wikidata.org/entity/Q13360204
http://www.wikidata.org/entity/Q473746
http://www.wikidata.org/entity/Q160
http://www.wikidata.org/entity/Q36602
http://www.wikidata.org/entity/Q654953
http://www.wikidata.org/entity/Q4086271
http://www.wikidata.org/entity/Q205
http://www.wikidata.org/entity/Q316
http://www.wikidata.org/entity/Q370
http://www.wikidata.org/entity/Q83
http://www.wikidata.org/entity/Q514
http://www.wikidata.org/entity/Q106675
http://www.wikidata.org/entity/Q207712
http://www.wikidata.org/entity/Q104567
http://www.wikidata.org/entity/Q19609
http://www.wikidata.org/entity/Q211331
http://www.wikidata.org/entity/Q106693
http://www.wikidata.org/entity/Q239825
http://www.wikidata.org/entity/Q19557
http://www.wikidata.org/entity/Q10801007
http://www.wikidata.org/entity/Q50641
http://www.wikidata.org/entity/Q205253
http://www.wikidata.org/entity/Q36732
http://www.wikidata.org/entity/Q19088
http://www.wikidata.org/entity/Q660498
http://www.wikidata.org/entity/Q43238
http://www.wikidata.org/entity/Q189294
http://www.wikidata.org/entity/Q239813
http://www.wikidata.org/entity/Q191875
http://www.wikidata.org/entity/Q244982
http://www.wikidata.org/entity/Q19563
http://www.wikidata.org/entity/Q19605
http://www.wikidata.org/entity/Q428124
http://www.wikidata.org/entity/Q75865
http://www.wikidata.org/entity/Q37122
http://www.wikidata.org/entity/Q244979
http://www.wikidata.org/entity/Q19577
http://www.wikidata.org/entity/Q1375
http://www.wikidata.org/entity/Q188209
http://www.wikidata.org/entity/Q1417134
http://www.wikidata.org/entity/Q12725
http://www.wikidata.org/entity/Q1566
http://www.wikidata.org/entity/Q19786
http://www.wikidata.org/entity/Q18813
http://www.wikidata.org/entity/Q131175
http://www.wikidata.org/entity/Q623398
http://www.wikidata.org/entity/Q29334
http://www.wikidata.org/entity/Q19211082
http://www.wikidata.org/entity/Q2102
http://www.wikidata.org/entity/Q11418
http://www.wikidata.org/entity/Q2257
http://www.wikidata.org/entity/Q2265
http://www.wikidata.org/entity/Q2278
http://www.wikidata.org/entity/Q2282
http://www.wikidata.org/entity/Q2289
http://www.wikidata.org/entity/Q849919
http://www.wikidata.org/entity/Q2393
http://www.wikidata.org/entity/Q2407
http://www.wikidata.org/entity/Q154755
http://www.wikidata.org/entity/Q1022270
http://www.wikidata.org/entity/Q2417
http://www.wikidata.org/entity/Q2453
http://www.wikidata.org/entity/Q2456
http://www.wikidata.org/entity/Q2505
http://www.wikidata.org/entity/Q2526
http://www.wikidata.org/entity/Q2529
http://www.wikidata.org/entity/Q2533
http://www.wikidata.org/entity/Q2534
http://www.wikidata.org/entity/Q2547
http://www.wikidata.org/entity/Q2556
http://www.wikidata.org/entity/Q2562
http://www.wikidata.org/entity/Q2584
http://www.wikidata.org/entity/Q2585
http://www.wikidata.org/entity/Q2590
http://www.wikidata.org/entity/Q2612
http://www.wikidata.org/entity/Q2613
http://www.wikidata.org/entity/Q2622
http://www.wikidata.org/entity/Q2623
http://www.wikidata.org/entity/Q2627
http://www.wikidata.org/entity/Q2659
http://www.wikidata.org/entity/Q2661
http://www.wikidata.org/entity/Q2664
http://www.wikidata.org/entity/Q2666
http://www.wikidata.org/entity/Q2689
http://www.wikidata.org/entity/Q2690
http://www.wikidata.org/entity/Q2722
http://www.wikidata.org/entity/Q2778
http://www.wikidata.org/entity/Q2816
http://www.wikidata.org/entity/Q2822
http://www.wikidata.org/entity/Q2827
http://www.wikidata.org/entity/Q2829
http://www.wikidata.org/entity/Q2850
http://www.wikidata.org/entity/Q2852
http://www.wikidata.org/entity/Q2856
http://www.wikidata.org/entity/Q2857
http://www.wikidata.org/entity/Q2859
http://www.wikidata.org/entity/Q2888
http://www.wikidata.org/entity/Q2891
http://www.wikidata.org/entity/Q2945
http://www.wikidata.org/entity/Q149527
http://www.wikidata.org/entity/Q2982
http://www.wikidata.org/entity/Q2983
http://www.wikidata.org/entity/Q2994
http://www.wikidata.org/entity/Q2995
http://www.wikidata.org/entity/Q2993
http://www.wikidata.org/entity/Q3026
http://www.wikidata.org/entity/Q3027
http://www.wikidata.org/entity/Q3024
http://www.wikidata.org/entity/Q4610
http://www.wikidata.org/entity/Q82383
http://www.wikidata.org/entity/Q68947
http://www.wikidata.org/entity/Q37517
http://www.wikidata.org/entity/Q19159
http://www.wikidata.org/entity/Q5153
http://www.wikidata.org/entity/Q5174
http://www.wikidata.org/entity/Q5185
http://www.wikidata.org/entity/Q5301
http://www.wikidata.org/entity/Q81571
http://www.wikidata.org/entity/Q2736168
http://www.wikidata.org/entity/Q156397
http://www.wikidata.org/entity/Q1516481
http://www.wikidata.org/entity/Q3112544
http://www.wikidata.org/entity/Q18286339
http://www.wikidata.org/entity/Q5904
http://www.wikidata.org/entity/Q6206
http://www.wikidata.org/entity/Q1641112
http://www.wikidata.org/entity/Q389647
http://www.wikidata.org/entity/Q6436
http://www.wikidata.org/entity/Q7016
http://www.wikidata.org/entity/Q106016
http://www.wikidata.org/entity/Q7167
http://www.wikidata.org/entity/Q7168
http://www.wikidata.org/entity/Q7205
http://www.wikidata.org/entity/Q7208
http://www.wikidata.org/entity/Q7218
http://www.wikidata.org/entity/Q22676587
http://www.wikidata.org/entity/Q2369159
http://www.wikidata.org/entity/Q7325
http://www.wikidata.org/entity/Q215760
http://www.wikidata.org/entity/Q146233
http://www.wikidata.org/entity/Q145599
http://www.wikidata.org/entity/Q146078
http://www.wikidata.org/entity/Q2114906
http://www.wikidata.org/entity/Q202142
http://www.wikidata.org/entity/Q501405
http://www.wikidata.org/entity/Q7778
http://www.wikidata.org/entity/Q11254
http://www.wikidata.org/entity/Q7857
http://www.wikidata.org/entity/Q8050
http://www.wikidata.org/entity/Q8157
http://www.wikidata.org/entity/Q8327
http://www.wikidata.org/entity/Q35409
http://www.wikidata.org/entity/Q8405
http://www.wikidata.org/entity/Q179742
http://www.wikidata.org/entity/Q22126538
http://www.wikidata.org/entity/Q8698
http://www.wikidata.org/entity/Q156986
http://www.wikidata.org/entity/Q8789
http://www.wikidata.org/entity/Q25900
http://www.wikidata.org/entity/Q9482
http://www.wikidata.org/entity/Q9492
http://www.wikidata.org/entity/Q9597
http://www.wikidata.org/entity/Q9674
http://www.wikidata.org/entity/Q9678
http://www.wikidata.org/entity/Q9759
http://www.wikidata.org/entity/Q10038
http://www.wikidata.org/entity/Q1357
http://www.wikidata.org/entity/Q10379
http://www.wikidata.org/entity/Q11180
http://www.wikidata.org/entity/Q10384
http://www.wikidata.org/entity/Q10545
http://www.wikidata.org/entity/Q10892
http://www.wikidata.org/entity/Q10998
http://www.wikidata.org/entity/Q7432
http://www.wikidata.org/entity/Q146555
http://www.wikidata.org/entity/Q4027534
http://www.wikidata.org/entity/Q749400
http://www.wikidata.org/entity/Q83042
http://www.wikidata.org/entity/Q48366
http://www.wikidata.org/entity/Q11184
http://www.wikidata.org/entity/Q11266
http://www.wikidata.org/entity/Q11320567
http://www.wikidata.org/entity/Q8269924
http://www.wikidata.org/entity/Q2526135
http://www.wikidata.org/entity/Q11379
http://www.wikidata.org/entity/Q11759
http://www.wikidata.org/entity/Q11761
http://www.wikidata.org/entity/Q12128
http://www.wikidata.org/entity/Q130948
http://www.wikidata.org/entity/Q188449
http://www.wikidata.org/entity/Q12482
http://www.wikidata.org/entity/Q2451731
http://www.wikidata.org/entity/Q13158
http://www.wikidata.org/entity/Q13187
http://www.wikidata.org/entity/Q3342808
http://www.wikidata.org/entity/Q13497
http://www.wikidata.org/entity/Q188531
http://www.wikidata.org/entity/Q29854000
http://www.wikidata.org/entity/Q14658
http://www.wikidata.org/entity/Q18109
http://www.wikidata.org/entity/Q11368
http://www.wikidata.org/entity/Q5616006
http://www.wikidata.org/entity/Q185351
http://www.wikidata.org/entity/Q105985
http://www.wikidata.org/entity/Q16640
http://www.wikidata.org/entity/Q18336
http://www.wikidata.org/entity/Q1047113
http://www.wikidata.org/entity/Q19052
http://www.wikidata.org/entity/Q19413
http://www.wikidata.org/entity/Q34740
http://www.wikidata.org/entity/Q19576
http://www.wikidata.org/entity/Q19623
http://www.wikidata.org/entity/Q931597
http://www.wikidata.org/entity/Q1367
http://www.wikidata.org/entity/Q26375
http://www.wikidata.org/entity/Q152
http://www.wikidata.org/entity/Q6661
http://www.wikidata.org/entity/Q1153014
http://www.wikidata.org/entity/Q20790
http://www.wikidata.org/entity/Q21161
http://www.wikidata.org/entity/Q21196
http://www.wikidata.org/entity/Q22651
http://www.wikidata.org/entity/Q866298
http://www.wikidata.org/entity/Q22724
http://www.wikidata.org/entity/Q23407
http://www.wikidata.org/entity/Q1066186
http://www.wikidata.org/entity/Q23501
http://www.wikidata.org/entity/Q637816
http://www.wikidata.org/entity/Q25292
http://www.wikidata.org/entity/Q4443016
http://www.wikidata.org/entity/Q25309
http://www.wikidata.org/entity/Q25314
http://www.wikidata.org/entity/Q25814
http://www.wikidata.org/entity/Q25341
http://www.wikidata.org/entity/Q25348
http://www.wikidata.org/entity/Q25358
http://www.wikidata.org/entity/Q25368
http://www.wikidata.org/entity/Q25326
http://www.wikidata.org/entity/Q25400
http://www.wikidata.org/entity/Q25587
http://www.wikidata.org/entity/Q25916
http://www.wikidata.org/entity/Q26336
http://www.wikidata.org/entity/Q26377
http://www.wikidata.org/entity/Q26388
http://www.wikidata.org/entity/Q26678
http://www.wikidata.org/entity/Q36024
http://www.wikidata.org/entity/Q26726
http://www.wikidata.org/entity/Q26745
http://www.wikidata.org/entity/Q42292
http://www.wikidata.org/entity/Q402516
http://www.wikidata.org/entity/Q26844
http://www.wikidata.org/entity/Q27103
http://www.wikidata.org/entity/Q8889
http://www.wikidata.org/entity/Q27191
http://www.wikidata.org/entity/Q26371
http://www.wikidata.org/entity/Q213156
http://www.wikidata.org/entity/Q6498784
http://www.wikidata.org/entity/Q211606
http://www.wikidata.org/entity/Q28470
